Country,GHI,DNI,DHI
Benin,1062.0,772.4,312.7
Benin,1188.0,784.4,388.0
Benin,576.2,10.2,561.0
Benin,436.2,24.6,411.7
Benin,810.0,563.0,298.7
Benin,355.8,387.7,149.7
Benin,57.5,13.6,54.5
Benin,421.2,548.8,201.5
Benin,291.4,601.5,82.6
Benin,680.1,163.3,532.2
Benin,100.4,94.9,79.9
Benin,434.9,524.2,164.1
Benin,541.4,480.4,250.8
Benin,665.8,64.4,601.7
Benin,514.2,506.4,201.1
Benin,821.0,662.0,267.0
Benin,821.0,495.2,398.9
Benin,3.1,-0.1,3.1
Benin,305.0,292.1,185.0
Benin,778.6,553.6,323.8
Benin,832.0,672.6,284.9
Benin,879.0,743.9,230.0
Benin,798.6,574.2,307.4
Benin,21.9,-0.3,21.5
Benin,697.3,428.8,378.3
Benin,668.6,251.4,463.0
Benin,48.5,0.0,46.6
Benin,746.0,671.8,220.0
Benin,161.2,114.5,131.2
Benin,256.5,0.3,254.4
Benin,22.2,-0.1,22.4
Benin,1006.0,437.4,548.4
Benin,40.1,-0.5,39.6
Benin,125.0,0.7,124.4
Benin,24.5,0.4,23.9
Benin,525.7,388.1,278.4
Benin,653.5,215.6,489.6
Benin,499.1,483.5,240.5
Benin,766.0,862.0,137.5
Benin,107.1,-0.2,106.6
Benin,373.5,451.0,177.3
Benin,855.0,324.6,539.7
Benin,379.8,694.5,90.6
Benin,678.6,236.0,495.2
Benin,910.0,427.9,502.3
Benin,1203.0,663.7,520.2
Benin,724.2,348.0,428.2
Benin,422.4,563.5,146.1
Benin,619.6,398.0,336.5
Benin,832.0,539.4,318.8
Benin,741.5,639.7,237.5
Benin,889.0,729.0,225.8
Benin,433.1,613.2,144.4
Benin,937.0,743.3,264.2
Benin,821.0,419.6,407.9
Benin,868.0,622.0,314.8
Benin,79.1,109.5,60.6
Benin,282.1,181.9,188.0
Benin,79.7,63.2,66.7
Benin,431.3,255.8,270.7
Benin,316.1,320.4,169.5
Benin,409.1,50.6,369.5
Benin,853.0,757.6,234.7
Benin,601.7,69.5,534.4
Benin,2.4,-0.6,2.0
Benin,388.5,172.9,272.1
Benin,587.4,3.5,579.6
Benin,848.0,580.9,318.7
Benin,543.3,533.6,211.9
Benin,353.5,3.5,348.5
Benin,199.8,148.5,155.3
Benin,552.2,2.5,544.4
Benin,627.6,495.8,314.7
Benin,595.6,47.0,549.6
Benin,351.1,0.3,348.4
Benin,29.4,0.0,29.6
Benin,833.0,643.6,288.2
Benin,127.3,-0.1,126.7
Benin,39.2,0.0,39.0
Benin,618.8,522.9,269.9
Benin,108.9,2.7,106.9
Benin,223.1,264.3,141.3
Benin,356.5,273.7,224.2
Benin,477.0,467.8,213.3
Benin,334.5,323.8,190.6
Benin,180.3,0.6,176.8
Benin,821.0,458.8,364.7
Benin,11.3,-0.2,11.3
Benin,468.6,40.1,430.2
Benin,13.8,-0.4,14.0
Benin,605.2,768.0,123.9
Benin,899.0,523.6,424.6
Benin,242.5,0.8,240.1
Benin,459.3,338.2,259.8
Benin,925.0,513.5,409.3
Benin,843.0,617.6,330.6
Benin,34.4,-0.3,34.3
Benin,531.4,255.6,365.1
Benin,483.9,583.1,162.4
Benin,33.4,-0.1,29.5
Benin,554.5,202.3,373.0
Benin,514.4,74.7,456.5
Benin,966.0,442.8,535.1
Benin,575.7,576.4,181.3
Benin,190.4,266.1,112.8
Benin,422.7,600.0,140.8
Benin,95.9,46.8,85.8
Benin,957.0,619.5,343.8
Benin,685.5,789.4,149.7
Benin,24.2,37.3,21.6
Benin,349.5,583.5,118.1
Benin,20.3,-0.5,18.9
Benin,558.2,169.8,433.6
Benin,0.8,-0.5,1.3
Benin,777.0,563.8,323.6
Benin,525.5,196.8,385.1
Benin,236.1,1.1,233.1
Benin,70.0,19.4,63.7
Benin,362.1,1.4,358.2
Benin,577.4,374.1,322.7
Benin,995.0,717.5,259.5
Benin,43.2,4.3,42.2
Benin,552.4,777.2,90.7
Benin,856.0,545.7,369.2
Benin,566.8,423.0,293.9
Benin,361.1,19.8,341.5
Benin,1038.0,583.9,448.6
Benin,596.3,566.7,233.7
Benin,627.8,195.4,467.1
Benin,82.3,13.8,79.3
Benin,913.0,874.0,169.2
Benin,864.0,867.0,128.6
Benin,911.0,922.8,137.7
Benin,249.9,328.9,162.5
Benin,394.8,197.5,288.0
Benin,751.7,631.0,226.2
Benin,332.9,147.8,257.2
Benin,0.5,-0.6,0.2
Benin,730.8,612.5,266.7
Benin,818.0,610.9,310.2
Benin,325.5,345.2,166.4
Benin,682.5,385.2,397.6
Benin,10.3,-0.1,10.3
Benin,979.0,854.0,170.6
Benin,35.4,19.3,32.7
Benin,313.8,73.1,271.8
Benin,234.3,186.1,169.6
Benin,706.0,763.7,175.9
Benin,420.9,1.3,417.5
Benin,985.0,654.1,315.7
Benin,785.0,263.3,541.1
Benin,385.6,616.4,116.2
Benin,317.7,79.7,278.9
Benin,217.1,68.1,189.6
Benin,590.1,636.2,183.0
Benin,659.5,612.6,227.0
Benin,186.9,0.7,185.6
Benin,834.0,724.3,226.7
Benin,186.8,0.6,183.0
Benin,97.1,53.7,82.6
Benin,217.5,452.6,91.6
Benin,749.3,833.0,148.5
Benin,32.9,0.1,32.7
Benin,788.1,661.6,243.5
Benin,23.5,-1.0,21.2
Benin,741.1,564.3,280.6
Benin,958.0,704.6,317.2
Benin,607.6,517.2,236.6
Benin,752.1,765.9,157.0
Benin,529.3,683.8,153.2
Benin,808.0,491.1,377.8
Benin,876.0,855.0,219.2
Benin,665.8,662.1,208.4
Benin,542.5,37.9,503.6
Benin,240.4,427.4,99.6
Benin,859.0,529.6,414.8
Benin,1089.0,722.1,391.8
Benin,0.8,-0.6,0.6
Benin,252.8,124.8,200.0
Benin,886.0,778.3,187.3
Benin,91.6,0.3,91.1
Benin,283.4,253.5,180.1
Benin,602.8,111.7,486.0
Benin,110.0,81.5,87.2
Benin,140.9,81.2,117.3
Benin,488.4,6.4,481.8
Benin,379.5,2.4,376.3
Benin,26.9,-0.2,26.5
Benin,436.4,418.7,213.1
Benin,65.5,217.0,40.7
Benin,770.5,283.9,494.8
Benin,200.6,0.1,197.8
Benin,449.2,-0.2,445.9
Benin,89.6,2.5,86.6
Benin,37.4,0.6,36.5
Benin,777.4,514.0,346.5
Benin,778.4,459.4,376.3
Benin,239.8,218.9,149.7
Benin,393.3,79.8,344.2
Benin,625.1,763.1,131.4
Benin,693.4,546.4,299.5
Benin,802.0,168.4,629.0
Benin,929.0,766.3,262.5
Benin,845.0,706.5,252.5
Benin,17.9,-0.2,17.8
Benin,670.0,592.0,238.8
Benin,713.2,315.3,434.8
Benin,63.2,13.8,57.7
Benin,955.0,670.0,325.9
Benin,468.4,347.1,275.5
Benin,49.7,34.7,43.0
Benin,898.0,754.1,241.9
Benin,362.8,142.8,277.4
Benin,844.0,608.7,282.2
Benin,468.1,1.0,464.4
Benin,592.9,659.3,196.5
Benin,45.8,31.2,38.8
Benin,139.7,83.2,114.9
Benin,608.7,791.8,122.3
Benin,2.3,-0.4,0.5
Benin,58.5,0.1,58.1
Benin,826.0,592.9,327.5
Benin,9.0,-0.2,8.7
Benin,266.3,8.7,258.3
Benin,186.6,0.4,185.1
Benin,781.0,779.6,200.8
Benin,834.0,600.8,293.7
Benin,1.1,0.0,1.2
Benin,870.0,266.2,595.3
Benin,489.6,112.2,398.5
Benin,243.1,454.5,97.4
Benin,460.9,12.6,445.3
Benin,587.2,30.4,555.0
Benin,828.0,769.0,202.7
Benin,127.1,165.0,98.8
Benin,47.2,56.8,40.8
Benin,332.1,1.1,328.4
Benin,391.0,316.3,228.0
Benin,841.0,737.2,220.1
Benin,364.9,433.0,161.6
Benin,669.1,220.3,488.2
Benin,211.5,106.3,169.3
Benin,691.0,580.6,244.2
Benin,882.0,482.7,436.5
Benin,1019.0,738.8,265.3
Benin,165.2,195.4,111.6
Benin,535.1,666.6,134.1
Benin,691.2,796.1,142.8
Benin,564.5,513.4,243.7
Benin,452.5,554.1,149.9
Benin,569.7,278.0,345.7
Benin,773.4,417.1,418.7
Benin,30.4,2.4,29.9
Benin,322.7,18.9,307.1
Benin,21.9,2.4,21.3
Benin,46.2,25.9,42.7
Benin,71.2,63.5,61.6
Benin,470.9,4.4,467.3
Benin,407.3,403.4,204.1
Benin,0.1,-0.7,-0.2
Benin,348.7,570.9,122.8
Benin,699.5,632.3,224.9
Benin,665.3,466.5,333.5
Benin,895.0,617.5,292.2
Benin,253.2,36.6,232.6
Benin,316.2,276.8,186.3
Benin,112.1,16.3,107.2
Benin,55.5,-0.2,55.4
Benin,20.9,0.1,20.7
Benin,286.2,83.1,226.8
Benin,626.3,368.0,360.8
Benin,11.9,13.4,11.2
Benin,689.4,419.7,366.3
Benin,940.0,795.9,169.2
Benin,314.3,1.5,311.1
Benin,55.5,-0.1,55.7
Benin,248.7,16.8,237.1
Benin,356.2,234.3,241.0
Benin,627.7,674.8,194.4
Benin,1130.0,873.0,253.9
Benin,901.0,569.3,337.6
Benin,727.6,745.4,165.4
Benin,785.9,575.5,316.5
Benin,4.3,-0.9,4.0
Benin,15.1,4.1,14.7
Benin,984.0,647.1,324.5
Benin,440.4,110.7,359.1
Benin,55.5,0.9,53.2
Benin,599.5,330.2,353.3
Benin,505.7,271.8,347.3
Benin,672.8,587.6,261.2
Benin,132.2,140.5,98.6
Benin,587.8,351.4,354.9
Benin,295.6,0.8,293.1
Benin,306.0,329.6,158.1
Benin,3.2,-0.3,0.9
Benin,754.5,794.2,183.7
Benin,861.0,757.2,233.1
Benin,1.8,-0.4,1.4
Benin,237.9,273.6,135.8
Benin,231.6,318.1,128.9
Benin,65.2,91.7,53.0
Benin,793.7,669.2,228.9
Benin,507.2,462.9,230.8
Benin,36.9,15.0,34.9
Benin,103.2,42.1,92.1
Benin,594.7,636.6,186.8
Benin,36.0,0.0,35.8
Benin,534.7,309.9,328.0
Benin,886.0,641.9,291.9
Benin,861.0,638.0,276.9
Benin,321.1,0.5,318.0
Benin,809.0,584.7,312.5
Benin,912.0,755.3,241.9
Benin,677.8,325.2,411.4
Benin,343.3,547.0,96.4
Benin,9.3,-0.5,9.0
Benin,80.8,134.9,59.1
Benin,403.6,652.6,105.4
Benin,197.7,0.9,194.6
Benin,84.0,178.6,58.0
Benin,521.6,190.1,350.3
Benin,571.7,782.5,99.0
Benin,466.9,672.9,137.7
Benin,859.0,394.9,463.9
Benin,0.2,-0.4,0.1
Benin,336.4,550.4,104.4
Benin,719.5,665.9,238.6
Benin,722.2,388.7,378.2
Benin,358.5,470.9,160.2
Benin,538.5,6.5,528.0
Benin,642.0,94.5,555.5
Benin,802.0,686.3,258.8
Benin,108.3,288.1,54.6
Benin,545.5,5.2,536.3
Benin,260.0,398.4,118.1
Benin,932.0,584.8,339.5
Benin,469.3,493.8,188.5
Benin,507.3,543.1,201.5
Benin,245.1,14.7,232.7
Benin,964.0,646.8,329.4
Benin,710.2,630.8,239.6
Benin,682.2,266.5,455.7
Benin,308.2,2.4,305.5
Benin,39.5,0.1,39.2
Benin,378.2,613.6,116.8
Benin,1039.0,660.0,372.6
Benin,186.9,206.7,124.9
Benin,318.6,1.4,313.5
Benin,58.2,170.3,38.3
Benin,28.4,10.6,24.3
Benin,714.6,353.0,406.9
Benin,0.3,0.0,0.8
Benin,18.9,0.0,18.7
Benin,220.0,0.4,220.2
Benin,1038.0,769.5,287.5
Benin,162.9,14.9,156.5
Benin,344.3,17.9,328.1
Benin,213.8,0.3,211.8
Benin,845.0,702.7,265.2
Benin,159.1,140.3,115.0
Benin,243.3,214.5,160.9
Benin,544.4,413.9,266.6
Benin,485.0,229.4,349.7
Benin,586.9,35.6,544.3
Benin,5.8,-0.5,5.3
Benin,833.0,586.7,323.6
Benin,299.6,220.0,197.7
Benin,642.6,666.5,190.5
Benin,223.4,214.3,137.9
Benin,2.1,-0.5,1.2
Benin,116.3,195.3,76.8
Benin,31.6,24.8,29.5
Benin,755.8,466.2,369.5
Benin,373.0,6.8,367.2
Benin,0.9,-0.9,-0.5
Benin,853.0,690.8,247.2
Benin,628.5,523.9,261.1
Benin,932.0,889.0,166.8
Benin,752.6,731.8,199.5
Benin,932.0,508.1,443.3
Benin,72.5,23.0,66.2
Benin,8.9,0.8,9.3
Benin,353.7,411.9,179.0
Benin,111.8,152.8,67.4
Benin,384.6,0.8,380.2
Benin,948.0,704.7,289.1
Benin,861.0,851.0,151.8
Benin,0.4,-0.3,0.4
Benin,765.2,823.0,111.8
Benin,211.8,2.1,209.7
Benin,357.8,6.4,350.7
Benin,905.0,678.6,283.0
Benin,274.1,135.5,200.4
Benin,377.8,252.6,270.7
Benin,775.4,623.4,269.4
Benin,11.0,-0.7,11.0
Benin,938.0,804.8,179.9
Benin,228.2,446.4,96.1
Benin,855.0,813.3,174.4
Benin,856.0,621.6,316.6
Benin,918.0,416.2,485.3
Benin,157.5,146.9,121.8
Benin,55.9,81.5,46.0
Benin,139.5,-0.2,138.2
Benin,592.2,137.3,452.0
Benin,857.0,675.4,237.4
Benin,563.7,425.4,236.7
Benin,938.0,938.8,132.7
Benin,641.8,647.6,186.0
Benin,3.5,-0.4,3.6
Benin,982.0,866.0,160.1
Benin,785.6,470.4,354.6
Benin,463.3,42.8,424.0
Benin,439.4,629.2,122.9
Benin,118.9,40.9,107.1
Benin,982.0,853.1,194.8
Benin,615.9,12.9,596.6
Benin,938.0,711.1,233.8
Benin,670.0,727.7,170.3
Benin,769.0,494.8,289.0
Benin,721.5,617.2,225.3
Benin,733.5,818.0,143.1
Benin,643.8,615.2,222.5
Benin,434.1,458.9,181.3
Benin,143.3,0.4,141.4
Benin,544.4,546.9,198.3
Benin,267.9,540.9,88.0
Benin,3.9,-0.9,2.9
Benin,453.8,192.5,320.7
Benin,404.8,391.0,225.5
Benin,169.2,165.8,135.3
Benin,754.8,254.6,522.5
Benin,887.0,309.9,572.9
Benin,333.8,583.1,111.2
Benin,950.0,720.2,228.7
Benin,286.7,81.5,236.9
Benin,900.0,902.0,137.3
Benin,18.0,-0.3,18.0
Benin,762.3,557.4,288.3
Benin,504.6,387.4,263.8
Benin,657.3,289.3,418.7
Benin,843.0,811.8,170.9
Benin,98.3,0.2,97.6
Benin,31.4,0.0,31.2
Benin,500.8,245.6,320.6
Benin,773.0,492.7,378.1
Benin,66.5,2.1,65.0
Benin,80.6,65.6,68.1
Benin,1017.0,641.2,392.9
Benin,26.3,0.0,26.1
Benin,8.2,-0.3,8.1
Benin,720.4,477.0,318.3
Benin,136.5,14.4,127.8
Benin,904.0,723.3,262.9
Benin,9.2,-0.4,8.9
Benin,49.2,0.0,48.9
Benin,99.6,0.1,99.1
Benin,1102.0,577.5,504.2
Benin,1.3,0.0,2.3
Benin,689.4,430.8,388.0
Benin,762.9,740.0,192.3
Benin,39.4,117.2,29.0
Benin,405.8,411.2,201.2
Benin,977.0,648.1,330.7
Benin,712.7,285.2,436.2
Benin,456.4,401.3,216.4
Benin,66.3,0.4,65.8
Benin,781.1,310.4,520.2
Benin,160.5,110.9,127.0
Benin,177.4,443.1,71.4
Benin,215.6,198.5,151.6
Benin,163.9,31.2,150.5
Benin,295.4,1.2,293.0
Benin,728.1,766.0,180.8
Benin,27.2,-0.5,26.5
Benin,949.0,671.7,280.2
Benin,583.8,727.5,150.5
Benin,908.0,751.6,269.7
Benin,33.1,-0.2,32.8
Benin,164.3,0.2,163.5
Benin,586.7,487.6,286.4
Benin,617.3,510.1,264.7
Benin,888.0,656.7,310.2
Benin,261.2,185.2,189.1
Benin,807.0,398.9,413.1
Benin,977.0,712.7,295.3
Benin,161.6,0.3,159.8
Benin,315.5,403.0,144.2
Benin,68.6,114.3,51.8
Benin,479.5,719.0,110.3
Benin,790.5,678.4,239.0
Benin,182.6,186.8,128.7
Benin,818.0,869.0,136.7
Benin,627.6,186.8,460.0
Benin,877.0,264.8,611.3
Benin,11.7,-0.2,11.7
Benin,950.0,651.5,344.3
Benin,49.0,54.2,42.5
Benin,598.7,87.7,512.3
Benin,389.1,92.0,338.2
Benin,231.9,282.9,138.9
Benin,883.0,809.0,207.3
Benin,843.0,686.3,248.0
Benin,533.1,45.6,488.9
Benin,655.2,16.6,632.2
Benin,437.2,303.6,249.1
Benin,98.6,94.7,76.6
Benin,299.5,245.7,194.1
Benin,670.1,575.4,240.3
Benin,759.9,305.6,476.5
Benin,567.8,380.4,298.3
Benin,597.3,84.1,508.7
Benin,777.5,451.2,382.3
Benin,899.0,502.2,410.9
Benin,890.0,496.4,408.0
Benin,271.5,441.9,112.7
Benin,109.8,5.3,107.1
Benin,799.8,405.0,391.1
Benin,260.7,266.3,155.8
Benin,310.3,279.2,192.9
Benin,359.4,350.4,201.0
Benin,84.1,16.0,79.8
Benin,154.1,298.5,83.5
Benin,632.2,657.8,193.1
Benin,490.4,57.8,438.8
Benin,534.9,589.8,174.4
Benin,320.5,1.2,318.7
Benin,949.0,768.0,247.1
Benin,465.8,196.3,336.0
Benin,689.8,66.5,616.8
Benin,32.4,0.2,32.2
Benin,656.3,95.9,571.4
Benin,665.0,87.7,560.3
Benin,952.0,724.5,254.7
Benin,6.0,-0.1,6.0
Benin,457.8,69.1,396.9
Benin,53.3,15.6,50.8
Benin,971.0,658.6,296.5
Benin,584.9,560.1,242.9
Benin,724.9,97.4,619.3
Benin,747.5,816.0,148.2
Benin,561.1,52.2,513.2
Benin,425.7,104.9,357.1
Benin,955.0,811.8,180.5
Benin,899.0,667.5,280.7
Benin,417.8,439.0,206.3
Benin,618.0,409.4,326.8
Benin,787.4,766.1,172.4
Benin,50.5,33.0,44.9
Benin,1037.0,818.0,272.5
Benin,905.0,522.4,372.2
Benin,166.8,406.8,64.9
Benin,2.0,-0.6,1.9
Benin,287.3,225.5,166.5
Benin,583.1,500.8,256.9
Benin,934.0,642.2,306.9
Benin,405.0,245.8,280.4
Benin,899.0,591.5,341.7
Benin,758.5,323.4,462.0
Benin,961.0,722.3,306.7
Benin,456.1,9.2,443.7
Benin,103.1,188.3,73.5
Benin,81.7,38.7,75.4
Benin,947.0,672.9,281.1
Benin,37.1,0.0,35.1
Benin,134.9,36.8,124.3
Benin,945.0,659.2,277.4
Benin,886.0,613.9,353.3
Benin,9.5,-0.2,9.7
Benin,864.0,671.0,300.4
Benin,853.0,301.8,549.4
Benin,877.0,321.1,541.1
Benin,929.0,507.9,420.6
Benin,894.0,588.4,338.1
Benin,510.3,347.6,277.3
Benin,563.3,324.7,334.7
Benin,1228.0,763.6,453.9
Benin,8.1,-0.2,8.0
Benin,24.7,21.4,22.8
Benin,273.4,191.2,196.0
Benin,52.4,-0.2,52.1
Benin,4.7,-0.5,3.8
Benin,6.6,0.0,6.9
Benin,693.4,792.8,152.8
Benin,101.3,-0.4,100.7
Benin,107.1,0.1,106.6
Benin,199.3,39.3,203.4
Benin,156.6,283.9,90.4
Benin,764.0,83.4,670.8
Benin,786.6,761.9,171.0
Benin,183.4,6.3,181.3
Benin,1019.0,855.0,161.1
Benin,938.0,600.2,339.3
Benin,679.9,221.1,474.4
Benin,645.2,315.7,352.2
Benin,455.6,588.3,151.4
Benin,0.2,-0.5,-0.1
Benin,125.8,82.3,104.6
Benin,443.3,313.1,288.4
Benin,775.2,719.7,212.7
Benin,849.0,449.9,429.7
Benin,527.7,491.3,218.4
Benin,865.0,672.6,256.5
Benin,0.1,-0.2,0.1
Benin,15.2,-0.9,14.9
Benin,38.0,-0.1,34.1
Benin,269.1,424.2,110.1
Benin,10.5,-0.1,10.5
Benin,110.9,0.5,110.1
Benin,115.6,14.9,108.5
Benin,2.6,-0.7,2.1
Benin,142.5,353.5,65.8
Benin,125.8,135.1,99.1
Benin,887.0,673.7,266.9
Benin,941.0,477.6,446.9
Benin,750.4,400.6,442.8
Benin,716.9,867.0,121.0
Benin,548.8,343.9,316.3
Benin,146.6,0.5,146.0
Benin,601.0,95.2,501.5
Benin,165.3,0.4,164.7
Benin,557.6,710.0,127.1
Benin,952.0,649.5,317.4
Benin,506.4,690.4,145.4
Benin,99.0,8.0,94.8
Benin,636.7,11.1,619.1
Benin,261.5,7.3,256.7
Benin,752.9,284.9,469.6
Benin,41.9,0.1,41.6
Benin,636.3,218.9,417.3
Benin,569.8,564.9,219.5
Benin,201.8,0.5,200.6
Benin,1063.0,794.0,289.4
Benin,8.0,-0.6,7.9
Benin,887.0,402.1,503.5
Benin,390.7,2.8,384.2
Benin,352.1,410.2,155.0
Benin,79.4,0.1,78.8
Benin,50.8,0.0,50.3
Benin,865.0,688.7,264.6
Benin,9.0,-0.3,8.8
Benin,742.0,624.7,283.0
Benin,289.1,9.4,278.1
Benin,509.2,492.8,286.7
Benin,733.2,583.2,301.3
Benin,342.6,177.4,257.2
Benin,24.7,0.0,24.9
Benin,551.1,508.3,220.9
Benin,213.1,335.2,120.6
Benin,237.7,18.0,228.4
Benin,504.0,562.8,176.9
Benin,568.6,37.7,527.5
Benin,937.0,663.3,318.2
Benin,738.4,714.5,169.4
Benin,78.7,0.1,78.9
Benin,652.4,311.9,416.1
Benin,789.3,299.1,493.9
Benin,105.9,2.0,104.6
Benin,2.1,-0.4,2.1
Benin,872.0,903.4,139.5
Benin,229.1,35.8,210.8
Benin,870.0,280.6,576.7
Benin,810.0,337.2,529.3
Benin,516.8,732.2,103.2
Benin,25.3,0.0,25.6
Benin,624.0,404.6,320.8
Benin,144.2,0.3,142.9
Benin,338.3,13.1,327.5
Benin,883.0,619.0,348.9
Benin,8.1,-0.6,8.1
Benin,533.7,496.7,248.2
Benin,797.8,685.8,235.2
Benin,3.5,-1.1,1.4
Benin,55.8,80.8,44.5
Benin,800.0,787.8,174.5
Benin,484.6,713.4,105.3
Benin,6.6,-0.4,6.2
Benin,0.1,0.0,-0.6
Benin,623.0,317.3,372.6
Benin,378.1,468.0,176.7
Benin,1121.0,851.0,364.9
Benin,370.3,8.6,355.1
Benin,595.6,464.9,279.4
Benin,303.6,70.4,256.6
Benin,990.0,535.4,451.7
Benin,733.6,253.2,509.8
Benin,506.0,354.7,295.9
Benin,255.8,136.5,195.1
Benin,682.9,794.7,148.6
Benin,37.9,20.9,32.5
Benin,589.0,182.0,451.9
Benin,431.0,492.3,167.6
Benin,10.4,0.4,10.3
Benin,15.2,-0.3,15.2
Benin,233.1,1.0,231.3
Benin,388.8,1.9,383.7
Benin,257.4,422.9,117.5
Benin,360.8,152.4,282.0
Benin,8.4,-0.4,7.9
Benin,164.3,0.4,163.8
Benin,898.0,874.0,151.3
Benin,535.8,19.2,512.8
Benin,273.2,53.8,238.1
Benin,879.0,905.0,132.2
Benin,600.7,170.6,470.0
Benin,137.5,0.5,136.8
Benin,983.0,636.7,318.2
Benin,551.5,515.6,253.3
Benin,297.3,190.9,213.5
Benin,237.6,1.0,236.3
Benin,716.0,566.0,294.0
Benin,816.0,669.8,228.0
Benin,0.6,-0.5,0.8
Benin,643.7,230.6,420.4
Benin,690.6,594.4,238.3
Benin,875.0,487.9,415.7
Benin,16.9,-0.4,16.9
Benin,324.0,322.1,183.5
Benin,331.3,176.4,265.6
Benin,618.3,285.2,410.8
Benin,69.7,40.3,58.7
Benin,253.2,471.6,91.2
Benin,791.8,639.2,247.6
Benin,722.8,572.7,291.0
Benin,139.6,132.2,105.5
Benin,163.6,103.9,134.3
Benin,14.2,0.0,14.3
Benin,943.0,802.0,266.3
Benin,655.9,98.0,563.2
Benin,943.0,411.0,520.3
Benin,439.2,1.8,435.4
Benin,907.0,628.2,309.4
Benin,529.9,127.1,419.3
Benin,714.5,632.4,255.8
Benin,846.0,722.0,230.6
Benin,51.3,55.9,42.2
Benin,109.9,1.6,107.2
Benin,353.7,371.7,193.1
Benin,73.7,0.3,73.5
Benin,678.6,228.3,443.7
Benin,498.1,1.2,493.9
Benin,20.4,-0.7,18.9
Benin,550.5,146.7,440.8
Benin,241.3,240.6,156.7
Benin,818.0,683.1,269.7
Benin,291.1,275.1,176.8
Benin,892.0,302.8,587.4
Benin,610.9,573.5,227.5
Benin,304.1,12.8,294.6
Benin,54.0,151.0,37.9
Benin,586.2,475.6,266.4
Benin,917.0,440.2,493.2
Benin,732.4,702.5,217.9
Benin,568.5,137.8,450.7
Benin,925.0,541.8,397.1
Benin,938.0,818.8,171.8
Benin,718.4,280.0,477.8
Benin,748.4,644.7,265.6
Benin,903.0,879.0,152.1
Benin,95.1,0.0,92.4
Benin,866.0,333.4,559.6
Benin,748.6,407.1,342.9
Benin,578.8,574.7,202.1
Benin,606.7,96.8,505.6
Benin,9.8,-0.5,9.5
Benin,1059.0,403.3,654.0
Benin,808.0,797.6,156.7
Benin,127.9,95.1,106.3
Benin,725.6,466.5,430.9
Benin,296.1,228.9,196.4
Benin,604.5,333.3,343.9
Benin,658.5,478.6,311.6
Benin,693.5,237.2,479.0
Benin,870.0,389.5,514.8
Benin,17.1,-0.2,17.1
Benin,240.9,184.6,170.1
Benin,714.8,253.7,506.9
Benin,616.3,538.3,257.6
Benin,1.6,-0.6,1.6
Benin,581.7,507.8,292.1
Benin,900.0,586.3,343.3
Benin,921.0,857.0,167.8
Benin,923.0,687.8,250.5
Benin,220.6,37.0,198.1
Benin,909.0,850.0,170.8
Benin,835.0,862.0,152.0
Benin,277.6,27.1,264.5
Benin,1027.0,750.0,271.7
Benin,837.0,858.0,147.9
Benin,435.7,136.3,347.6
Benin,143.7,0.6,142.8
Benin,675.3,755.4,169.2
Benin,438.8,111.2,372.9
Benin,902.0,680.0,248.6
Benin,14.9,-0.3,14.8
Benin,961.0,884.0,173.6
Benin,749.7,713.9,230.6
Benin,116.2,187.9,77.6
Benin,377.8,453.2,177.2
Benin,760.9,333.0,454.8
Benin,712.7,256.6,492.2
Benin,284.5,33.0,267.7
Benin,313.9,0.8,310.6
Benin,859.0,793.2,210.3
Benin,80.7,0.0,80.8
Benin,908.0,601.9,313.6
Benin,287.4,460.1,119.8
Benin,66.3,-0.1,65.8
Benin,932.0,635.8,326.8
Benin,288.6,538.3,101.5
Benin,53.2,2.6,52.0
Benin,781.8,691.0,226.6
Benin,704.6,617.8,251.6
Benin,753.7,434.4,388.6
Benin,930.0,687.9,246.0
Benin,512.2,625.5,177.0
Benin,83.4,0.3,82.9
Benin,142.4,57.1,123.4
Benin,467.9,24.9,442.4
Benin,103.8,0.0,103.1
Benin,9.9,-0.4,9.3
Benin,419.8,45.1,374.4
Benin,304.5,1.2,300.1
Benin,390.1,217.8,283.6
Benin,925.0,697.2,247.2
Benin,519.7,3.7,515.3
Benin,925.0,787.9,249.6
Benin,133.6,318.0,62.9
Benin,1050.0,639.0,422.1
Benin,882.0,759.2,235.2
Benin,203.3,66.7,180.0
Benin,402.5,20.0,383.1
Benin,442.4,1.7,435.8
Benin,537.9,671.7,167.3
Benin,656.0,498.8,297.8
Benin,724.0,845.0,124.0
Benin,2.8,-0.7,2.4
Benin,350.5,8.1,341.5
Benin,9.4,-0.3,9.3
Benin,963.0,591.4,444.8
Benin,9.6,-0.4,9.6
Benin,142.9,125.7,92.9
Benin,698.7,202.4,498.0
Benin,52.2,46.9,46.2
Benin,848.0,734.9,228.1
Benin,768.0,485.6,372.8
Benin,886.0,375.0,540.3
Benin,857.0,293.5,563.2
Benin,28.2,28.9,25.9
Benin,866.0,519.5,381.1
Benin,961.0,715.7,242.1
Benin,1.6,-0.4,1.4
Benin,190.0,31.0,177.4
Benin,35.5,10.9,31.6
Benin,739.8,821.0,108.7
Benin,519.4,425.6,252.3
Benin,5.8,-0.2,5.7
Benin,121.7,0.1,121.1
Benin,710.1,625.3,249.0
Benin,673.5,503.0,322.7
Benin,958.0,876.0,176.6
Benin,71.8,-0.7,71.8
Benin,80.8,4.3,79.3
Benin,365.6,146.1,278.6
Benin,611.5,342.9,368.8
Benin,716.5,628.7,243.8
